tensor([[0.3360, 0.6640]], grad_fn=<SoftmaxBackward0>)
tensor([[0.2889, 0.7111]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7752, 0.2248]], grad_fn=<SoftmaxBackward0>)
tensor([[0.4867, 0.5133]], grad_fn=<SoftmaxBackward0>)
tensor([[0.6341, 0.3659]], grad_fn=<SoftmaxBackward0>)
tensor([[0.5837, 0.4163]], grad_fn=<SoftmaxBackward0>)
tensor([[0.8220, 0.1780]], grad_fn=<SoftmaxBackward0>)
tensor([[0.6455, 0.3545]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7337, 0.2663]], grad_fn=<SoftmaxBackward0>)
tensor([[0.6889, 0.3111]], grad_fn=<SoftmaxBackward0>)
tensor([[0.3607, 0.6393]], grad_fn=<SoftmaxBackward0>)
tensor([[0.5731, 0.4269]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7117, 0.2883]], grad_fn=<SoftmaxBackward0>)
tensor([[0.6395, 0.3605]], grad_fn=<SoftmaxBackward0>)
tensor([[0.1362, 0.8638]], grad_fn=<SoftmaxBackward0>)
tensor([[0.3894, 0.6106]], grad_fn=<SoftmaxBackward0>)
tensor([[0.8141, 0.1859]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7763, 0.2237]], grad_fn=<SoftmaxBackward0>)
tensor([[0.6053, 0.3947]], grad_fn=<SoftmaxBackward0>)
tensor([[0.3283, 0.6717]], grad_fn=<SoftmaxBackward0>)
tensor([[0.6071, 0.3929]], grad_fn=<SoftmaxBackward0>)
tensor([[0.4752, 0.5248]], grad_fn=<SoftmaxBackward0>)
tensor([[0.5829, 0.4171]], grad_fn=<SoftmaxBackward0>)
tensor([[0.4278, 0.5722]], grad_fn=<SoftmaxBackward0>)
tensor([[0.2550, 0.7450]], grad_fn=<SoftmaxBackward0>)
tensor([[0.6305, 0.3695]], grad_fn=<SoftmaxBackward0>)
tensor([[0.3218, 0.6782]], grad_fn=<SoftmaxBackward0>)
tensor([[0.2211, 0.7789]], grad_fn=<SoftmaxBackward0>)
tensor([[0.6865, 0.3135]], grad_fn=<SoftmaxBackward0>)
tensor([[0.6890, 0.3110]], grad_fn=<SoftmaxBackward0>)
tensor([[0.4323, 0.5677]], grad_fn=<SoftmaxBackward0>)
tensor([[0.5378, 0.4622]], grad_fn=<SoftmaxBackward0>)
tensor([[0.8520, 0.1480]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7842, 0.2158]], grad_fn=<SoftmaxBackward0>)
tensor([[0.8137, 0.1863]], grad_fn=<SoftmaxBackward0>)
tensor([[0.4903, 0.5097]], grad_fn=<SoftmaxBackward0>)
tensor([[0.5180, 0.4820]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7041, 0.2959]], grad_fn=<SoftmaxBackward0>)
tensor([[0.3203, 0.6797]], grad_fn=<SoftmaxBackward0>)
tensor([[0.6257, 0.3743]], grad_fn=<SoftmaxBackward0>)
tensor([[0.6288, 0.3712]], grad_fn=<SoftmaxBackward0>)
tensor([[0.8551, 0.1449]], grad_fn=<SoftmaxBackward0>)
tensor([[0.8332, 0.1668]], grad_fn=<SoftmaxBackward0>)
tensor([[0.8429, 0.1571]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7705, 0.2295]], grad_fn=<SoftmaxBackward0>)
tensor([[0.5407, 0.4593]], grad_fn=<SoftmaxBackward0>)
tensor([[0.8981, 0.1019]], grad_fn=<SoftmaxBackward0>)
tensor([[0.6344, 0.3656]], grad_fn=<SoftmaxBackward0>)
tensor([[0.8235, 0.1765]], grad_fn=<SoftmaxBackward0>)
tensor([[0.6731, 0.3269]], grad_fn=<SoftmaxBackward0>)
tensor([[0.6802, 0.3198]], grad_fn=<SoftmaxBackward0>)
tensor([[0.3378, 0.6622]], grad_fn=<SoftmaxBackward0>)
tensor([[0.5512, 0.4488]], grad_fn=<SoftmaxBackward0>)
tensor([[0.5988, 0.4012]], grad_fn=<SoftmaxBackward0>)
tensor([[0.6319, 0.3681]], grad_fn=<SoftmaxBackward0>)
tensor([[0.3911, 0.6089]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7730, 0.2270]], grad_fn=<SoftmaxBackward0>)
tensor([[0.8923, 0.1077]], grad_fn=<SoftmaxBackward0>)
tensor([[0.4395, 0.5605]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7323, 0.2677]], grad_fn=<SoftmaxBackward0>)
tensor([[0.6537, 0.3463]], grad_fn=<SoftmaxBackward0>)
tensor([[0.8451, 0.1549]], grad_fn=<SoftmaxBackward0>)
tensor([[0.6379, 0.3621]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7967, 0.2033]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7239, 0.2761]], grad_fn=<SoftmaxBackward0>)
tensor([[0.5825, 0.4175]], grad_fn=<SoftmaxBackward0>)
tensor([[0.3256, 0.6744]], grad_fn=<SoftmaxBackward0>)
tensor([[0.4021, 0.5979]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7961, 0.2039]], grad_fn=<SoftmaxBackward0>)
tensor([[0.5436, 0.4564]], grad_fn=<SoftmaxBackward0>)
tensor([[0.8982, 0.1018]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7701, 0.2299]], grad_fn=<SoftmaxBackward0>)
tensor([[0.6503, 0.3497]], grad_fn=<SoftmaxBackward0>)
tensor([[0.6242, 0.3758]], grad_fn=<SoftmaxBackward0>)
tensor([[0.2335, 0.7665]], grad_fn=<SoftmaxBackward0>)
tensor([[0.8785, 0.1215]], grad_fn=<SoftmaxBackward0>)
tensor([[0.8642, 0.1358]], grad_fn=<SoftmaxBackward0>)
tensor([[0.8396, 0.1604]], grad_fn=<SoftmaxBackward0>)
tensor([[0.8237, 0.1763]], grad_fn=<SoftmaxBackward0>)
tensor([[0.8625, 0.1375]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7463, 0.2537]], grad_fn=<SoftmaxBackward0>)
tensor([[0.2388, 0.7612]], grad_fn=<SoftmaxBackward0>)
tensor([[0.5848, 0.4152]], grad_fn=<SoftmaxBackward0>)
tensor([[0.4657, 0.5343]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7249, 0.2751]], grad_fn=<SoftmaxBackward0>)
tensor([[0.4010, 0.5990]], grad_fn=<SoftmaxBackward0>)
tensor([[0.5591, 0.4409]], grad_fn=<SoftmaxBackward0>)
tensor([[0.6224, 0.3776]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7621, 0.2379]], grad_fn=<SoftmaxBackward0>)
tensor([[0.6868, 0.3132]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7231, 0.2769]], grad_fn=<SoftmaxBackward0>)
tensor([[0.4700, 0.5300]], grad_fn=<SoftmaxBackward0>)
tensor([[0.6239, 0.3761]], grad_fn=<SoftmaxBackward0>)
tensor([[0.8328, 0.1672]], grad_fn=<SoftmaxBackward0>)
tensor([[0.5558, 0.4442]], grad_fn=<SoftmaxBackward0>)
tensor([[0.3203, 0.6797]], grad_fn=<SoftmaxBackward0>)
tensor([[0.6108, 0.3892]], grad_fn=<SoftmaxBackward0>)
tensor([[0.9043, 0.0957]], grad_fn=<SoftmaxBackward0>)
tensor([[0.5548, 0.4452]], grad_fn=<SoftmaxBackward0>)
tensor([[0.5637, 0.4363]], grad_fn=<SoftmaxBackward0>)
tensor([[0.5967, 0.4033]], grad_fn=<SoftmaxBackward0>)
tensor([[0.8506, 0.1494]], grad_fn=<SoftmaxBackward0>)
tensor([[0.4459, 0.5541]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7180, 0.2820]], grad_fn=<SoftmaxBackward0>)
tensor([[0.4596, 0.5404]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7791, 0.2209]], grad_fn=<SoftmaxBackward0>)
tensor([[0.2843, 0.7157]], grad_fn=<SoftmaxBackward0>)
tensor([[0.4990, 0.5010]], grad_fn=<SoftmaxBackward0>)
tensor([[0.9129, 0.0871]], grad_fn=<SoftmaxBackward0>)
tensor([[0.8216, 0.1784]], grad_fn=<SoftmaxBackward0>)
tensor([[0.4616, 0.5384]], grad_fn=<SoftmaxBackward0>)
tensor([[0.5607, 0.4393]], grad_fn=<SoftmaxBackward0>)
tensor([[0.8045, 0.1955]], grad_fn=<SoftmaxBackward0>)
tensor([[0.6622, 0.3378]], grad_fn=<SoftmaxBackward0>)
tensor([[0.4811, 0.5189]], grad_fn=<SoftmaxBackward0>)
tensor([[0.1488, 0.8512]], grad_fn=<SoftmaxBackward0>)
tensor([[0.4796, 0.5204]], grad_fn=<SoftmaxBackward0>)
tensor([[0.4610, 0.5390]], grad_fn=<SoftmaxBackward0>)
tensor([[0.5118, 0.4882]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7260, 0.2740]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7779, 0.2221]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7725, 0.2275]], grad_fn=<SoftmaxBackward0>)
tensor([[0.4275, 0.5725]], grad_fn=<SoftmaxBackward0>)
tensor([[0.3397, 0.6603]], grad_fn=<SoftmaxBackward0>)
tensor([[0.4518, 0.5482]], grad_fn=<SoftmaxBackward0>)
tensor([[0.5162, 0.4838]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7516, 0.2484]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7773, 0.2227]], grad_fn=<SoftmaxBackward0>)
tensor([[0.5582, 0.4418]], grad_fn=<SoftmaxBackward0>)
tensor([[0.8478, 0.1522]], grad_fn=<SoftmaxBackward0>)
tensor([[0.5585, 0.4415]], grad_fn=<SoftmaxBackward0>)
tensor([[0.5219, 0.4781]], grad_fn=<SoftmaxBackward0>)
tensor([[0.4828, 0.5172]], grad_fn=<SoftmaxBackward0>)
tensor([[0.3973, 0.6027]], grad_fn=<SoftmaxBackward0>)
tensor([[0.2481, 0.7519]], grad_fn=<SoftmaxBackward0>)
tensor([[0.2722, 0.7278]], grad_fn=<SoftmaxBackward0>)
tensor([[0.5690, 0.4310]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7333, 0.2667]], grad_fn=<SoftmaxBackward0>)
tensor([[0.5368, 0.4632]], grad_fn=<SoftmaxBackward0>)
tensor([[0.5220, 0.4780]], grad_fn=<SoftmaxBackward0>)
tensor([[0.6128, 0.3872]], grad_fn=<SoftmaxBackward0>)
tensor([[0.5846, 0.4154]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7685, 0.2315]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7889, 0.2111]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7211, 0.2789]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7969, 0.2031]], grad_fn=<SoftmaxBackward0>)
tensor([[0.5994, 0.4006]], grad_fn=<SoftmaxBackward0>)
tensor([[0.6445, 0.3555]], grad_fn=<SoftmaxBackward0>)
tensor([[0.4821, 0.5179]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7513, 0.2487]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7641, 0.2359]], grad_fn=<SoftmaxBackward0>)
tensor([[0.6911, 0.3089]], grad_fn=<SoftmaxBackward0>)
tensor([[0.3583, 0.6417]], grad_fn=<SoftmaxBackward0>)
tensor([[0.4899, 0.5101]], grad_fn=<SoftmaxBackward0>)
tensor([[0.8756, 0.1244]], grad_fn=<SoftmaxBackward0>)
tensor([[0.3522, 0.6478]], grad_fn=<SoftmaxBackward0>)
tensor([[0.1559, 0.8441]], grad_fn=<SoftmaxBackward0>)
tensor([[0.6096, 0.3904]], grad_fn=<SoftmaxBackward0>)
tensor([[0.2353, 0.7647]], grad_fn=<SoftmaxBackward0>)
tensor([[0.8793, 0.1207]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7943, 0.2057]], grad_fn=<SoftmaxBackward0>)
tensor([[0.9052, 0.0948]], grad_fn=<SoftmaxBackward0>)
tensor([[0.5544, 0.4456]], grad_fn=<SoftmaxBackward0>)
tensor([[0.9391, 0.0609]], grad_fn=<SoftmaxBackward0>)
tensor([[0.2161, 0.7839]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7084, 0.2916]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7812, 0.2188]], grad_fn=<SoftmaxBackward0>)
tensor([[0.8287, 0.1713]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7533, 0.2467]], grad_fn=<SoftmaxBackward0>)
tensor([[0.3142, 0.6858]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7748, 0.2252]], grad_fn=<SoftmaxBackward0>)
tensor([[0.2867, 0.7133]], grad_fn=<SoftmaxBackward0>)
tensor([[0.4270, 0.5730]], grad_fn=<SoftmaxBackward0>)
tensor([[0.6638, 0.3362]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7518, 0.2482]], grad_fn=<SoftmaxBackward0>)
tensor([[0.6426, 0.3574]], grad_fn=<SoftmaxBackward0>)
tensor([[0.8751, 0.1249]], grad_fn=<SoftmaxBackward0>)
tensor([[0.3049, 0.6951]], grad_fn=<SoftmaxBackward0>)
tensor([[0.5828, 0.4172]], grad_fn=<SoftmaxBackward0>)
tensor([[0.4260, 0.5740]], grad_fn=<SoftmaxBackward0>)
tensor([[0.3084, 0.6916]], grad_fn=<SoftmaxBackward0>)
tensor([[0.6300, 0.3700]], grad_fn=<SoftmaxBackward0>)
tensor([[0.8934, 0.1066]], grad_fn=<SoftmaxBackward0>)
tensor([[0.2233, 0.7767]], grad_fn=<SoftmaxBackward0>)
tensor([[0.5513, 0.4487]], grad_fn=<SoftmaxBackward0>)
tensor([[0.6275, 0.3725]], grad_fn=<SoftmaxBackward0>)
tensor([[0.8179, 0.1821]], grad_fn=<SoftmaxBackward0>)
tensor([[0.6485, 0.3515]], grad_fn=<SoftmaxBackward0>)
tensor([[0.4150, 0.5850]], grad_fn=<SoftmaxBackward0>)
tensor([[0.5287, 0.4713]], grad_fn=<SoftmaxBackward0>)
tensor([[0.9196, 0.0804]], grad_fn=<SoftmaxBackward0>)
tensor([[0.4802, 0.5198]], grad_fn=<SoftmaxBackward0>)
tensor([[0.3274, 0.6726]], grad_fn=<SoftmaxBackward0>)
tensor([[0.2701, 0.7299]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7806, 0.2194]], grad_fn=<SoftmaxBackward0>)
tensor([[0.8135, 0.1865]], grad_fn=<SoftmaxBackward0>)
tensor([[0.4088, 0.5912]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7412, 0.2588]], grad_fn=<SoftmaxBackward0>)
tensor([[0.8967, 0.1033]], grad_fn=<SoftmaxBackward0>)
tensor([[0.3146, 0.6854]], grad_fn=<SoftmaxBackward0>)
tensor([[0.3117, 0.6883]], grad_fn=<SoftmaxBackward0>)
tensor([[0.5659, 0.4341]], grad_fn=<SoftmaxBackward0>)
tensor([[0.5478, 0.4522]], grad_fn=<SoftmaxBackward0>)
tensor([[0.1967, 0.8033]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7948, 0.2052]], grad_fn=<SoftmaxBackward0>)
tensor([[0.8910, 0.1090]], grad_fn=<SoftmaxBackward0>)
tensor([[0.5432, 0.4568]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7713, 0.2287]], grad_fn=<SoftmaxBackward0>)
tensor([[0.8173, 0.1827]], grad_fn=<SoftmaxBackward0>)
tensor([[0.6129, 0.3871]], grad_fn=<SoftmaxBackward0>)
tensor([[0.6931, 0.3069]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7401, 0.2599]], grad_fn=<SoftmaxBackward0>)
tensor([[0.6880, 0.3120]], grad_fn=<SoftmaxBackward0>)
tensor([[0.9293, 0.0707]], grad_fn=<SoftmaxBackward0>)
tensor([[0.9214, 0.0786]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7790, 0.2210]], grad_fn=<SoftmaxBackward0>)
tensor([[0.5535, 0.4465]], grad_fn=<SoftmaxBackward0>)
tensor([[0.6724, 0.3276]], grad_fn=<SoftmaxBackward0>)
tensor([[0.9210, 0.0790]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7707, 0.2293]], grad_fn=<SoftmaxBackward0>)
tensor([[0.5596, 0.4404]], grad_fn=<SoftmaxBackward0>)
tensor([[0.6077, 0.3923]], grad_fn=<SoftmaxBackward0>)
tensor([[0.6235, 0.3765]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7321, 0.2679]], grad_fn=<SoftmaxBackward0>)
tensor([[0.6575, 0.3425]], grad_fn=<SoftmaxBackward0>)
tensor([[0.4201, 0.5799]], grad_fn=<SoftmaxBackward0>)
tensor([[0.6908, 0.3092]], grad_fn=<SoftmaxBackward0>)
tensor([[0.5847, 0.4153]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7393, 0.2607]], grad_fn=<SoftmaxBackward0>)
tensor([[0.8175, 0.1825]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7901, 0.2099]], grad_fn=<SoftmaxBackward0>)
tensor([[0.2737, 0.7263]], grad_fn=<SoftmaxBackward0>)
tensor([[0.9273, 0.0727]], grad_fn=<SoftmaxBackward0>)
tensor([[0.5043, 0.4957]], grad_fn=<SoftmaxBackward0>)
tensor([[0.1572, 0.8428]], grad_fn=<SoftmaxBackward0>)
tensor([[0.5360, 0.4640]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7246, 0.2754]], grad_fn=<SoftmaxBackward0>)
tensor([[0.8096, 0.1904]], grad_fn=<SoftmaxBackward0>)
tensor([[0.5822, 0.4178]], grad_fn=<SoftmaxBackward0>)
tensor([[0.8636, 0.1364]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7884, 0.2116]], grad_fn=<SoftmaxBackward0>)
tensor([[0.4034, 0.5966]], grad_fn=<SoftmaxBackward0>)
tensor([[0.6580, 0.3420]], grad_fn=<SoftmaxBackward0>)
tensor([[0.6092, 0.3908]], grad_fn=<SoftmaxBackward0>)
tensor([[0.6819, 0.3181]], grad_fn=<SoftmaxBackward0>)
tensor([[0.4749, 0.5251]], grad_fn=<SoftmaxBackward0>)
tensor([[0.4439, 0.5561]], grad_fn=<SoftmaxBackward0>)
tensor([[0.8658, 0.1342]], grad_fn=<SoftmaxBackward0>)
tensor([[0.6102, 0.3898]], grad_fn=<SoftmaxBackward0>)
tensor([[0.4055, 0.5945]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7094, 0.2906]], grad_fn=<SoftmaxBackward0>)
tensor([[0.8550, 0.1450]], grad_fn=<SoftmaxBackward0>)
tensor([[0.8044, 0.1956]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7809, 0.2191]], grad_fn=<SoftmaxBackward0>)
tensor([[0.5035, 0.4965]], grad_fn=<SoftmaxBackward0>)
tensor([[0.6561, 0.3439]], grad_fn=<SoftmaxBackward0>)
tensor([[0.4678, 0.5322]], grad_fn=<SoftmaxBackward0>)
tensor([[0.8642, 0.1358]], grad_fn=<SoftmaxBackward0>)
tensor([[0.8366, 0.1634]], grad_fn=<SoftmaxBackward0>)
tensor([[0.4005, 0.5995]], grad_fn=<SoftmaxBackward0>)
tensor([[0.6728, 0.3272]], grad_fn=<SoftmaxBackward0>)
tensor([[0.4782, 0.5218]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7171, 0.2829]], grad_fn=<SoftmaxBackward0>)
tensor([[0.6865, 0.3135]], grad_fn=<SoftmaxBackward0>)
tensor([[0.2653, 0.7347]], grad_fn=<SoftmaxBackward0>)
tensor([[0.4516, 0.5484]], grad_fn=<SoftmaxBackward0>)
tensor([[0.5677, 0.4323]], grad_fn=<SoftmaxBackward0>)
tensor([[0.8161, 0.1839]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7079, 0.2921]], grad_fn=<SoftmaxBackward0>)
tensor([[0.2625, 0.7375]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7517, 0.2483]], grad_fn=<SoftmaxBackward0>)
tensor([[0.2731, 0.7269]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7707, 0.2293]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7839, 0.2161]], grad_fn=<SoftmaxBackward0>)
tensor([[0.3247, 0.6753]], grad_fn=<SoftmaxBackward0>)
tensor([[0.5979, 0.4021]], grad_fn=<SoftmaxBackward0>)
tensor([[0.8406, 0.1594]], grad_fn=<SoftmaxBackward0>)
tensor([[0.4411, 0.5589]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7422, 0.2578]], grad_fn=<SoftmaxBackward0>)
tensor([[0.8387, 0.1613]], grad_fn=<SoftmaxBackward0>)
tensor([[0.3910, 0.6090]], grad_fn=<SoftmaxBackward0>)
tensor([[0.6792, 0.3208]], grad_fn=<SoftmaxBackward0>)
tensor([[0.2701, 0.7299]], grad_fn=<SoftmaxBackward0>)
tensor([[0.5063, 0.4937]], grad_fn=<SoftmaxBackward0>)
tensor([[0.6764, 0.3236]], grad_fn=<SoftmaxBackward0>)
tensor([[0.5278, 0.4722]], grad_fn=<SoftmaxBackward0>)
tensor([[0.9373, 0.0627]], grad_fn=<SoftmaxBackward0>)
tensor([[0.4448, 0.5552]], grad_fn=<SoftmaxBackward0>)
tensor([[0.8572, 0.1428]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7611, 0.2389]], grad_fn=<SoftmaxBackward0>)
tensor([[0.3788, 0.6212]], grad_fn=<SoftmaxBackward0>)
tensor([[0.8266, 0.1734]], grad_fn=<SoftmaxBackward0>)
tensor([[0.4072, 0.5928]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7429, 0.2571]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7148, 0.2852]], grad_fn=<SoftmaxBackward0>)
tensor([[0.8780, 0.1220]], grad_fn=<SoftmaxBackward0>)
tensor([[0.5137, 0.4863]], grad_fn=<SoftmaxBackward0>)
tensor([[0.3432, 0.6568]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7457, 0.2543]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7216, 0.2784]], grad_fn=<SoftmaxBackward0>)
tensor([[0.8341, 0.1659]], grad_fn=<SoftmaxBackward0>)
tensor([[0.4433, 0.5567]], grad_fn=<SoftmaxBackward0>)
tensor([[0.4486, 0.5514]], grad_fn=<SoftmaxBackward0>)
tensor([[0.6814, 0.3186]], grad_fn=<SoftmaxBackward0>)
tensor([[0.6740, 0.3260]], grad_fn=<SoftmaxBackward0>)
tensor([[0.3881, 0.6119]], grad_fn=<SoftmaxBackward0>)
tensor([[0.4443, 0.5557]], grad_fn=<SoftmaxBackward0>)
tensor([[0.6889, 0.3111]], grad_fn=<SoftmaxBackward0>)
tensor([[0.5674, 0.4326]], grad_fn=<SoftmaxBackward0>)
tensor([[0.9035, 0.0965]], grad_fn=<SoftmaxBackward0>)
tensor([[0.6799, 0.3201]], grad_fn=<SoftmaxBackward0>)
tensor([[0.5332, 0.4668]], grad_fn=<SoftmaxBackward0>)
tensor([[0.6838, 0.3162]], grad_fn=<SoftmaxBackward0>)
tensor([[0.4076, 0.5924]], grad_fn=<SoftmaxBackward0>)
tensor([[0.4819, 0.5181]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7276, 0.2724]], grad_fn=<SoftmaxBackward0>)
tensor([[0.3882, 0.6118]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7650, 0.2350]], grad_fn=<SoftmaxBackward0>)
tensor([[0.5000, 0.5000]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7367, 0.2633]], grad_fn=<SoftmaxBackward0>)
tensor([[0.6969, 0.3031]], grad_fn=<SoftmaxBackward0>)
tensor([[0.8091, 0.1909]], grad_fn=<SoftmaxBackward0>)
tensor([[0.5260, 0.4740]], grad_fn=<SoftmaxBackward0>)
tensor([[0.6091, 0.3909]], grad_fn=<SoftmaxBackward0>)
tensor([[0.5268, 0.4732]], grad_fn=<SoftmaxBackward0>)
tensor([[0.7335, 0.2665]], grad_fn=<SoftmaxBackward0>)
tensor([[0.6735, 0.3265]], grad_fn=<SoftmaxBackward0>)
tensor([[0.4861, 0.5139]], grad_fn=<SoftmaxBackward0>)
